-115.0767198790378	32.18392333353769	0.0744
-116.28613296079617	34.79650833344807	0.0912
-116.13925694640308	34.36720643395532	0.0792
-115.3135985893146	32.398363894002024	0.0729
-116.07229673797713	34.31143093523189	0.0942
-115.335876412828	32.437085212170686	0.0765
-116.45637566095174	34.374168955984835	0.0843
-116.03927984681393	34.53586878070558	0.0885
-116.32079773635488	34.65155003418275	0.0762
-116.44162041148634	34.38090491630949	0.078
-117.01174934988252	34.099524647605186	0.1047
-116.28712052502168	34.65590853400285	0.0735
-116.2724703005944	34.482825547610474	0.072
-116.41087590187232	34.868988277383245	0.0729
-116.29631508997204	34.68568181044138	0.0786
-116.27401636525516	34.530543829486525	0.0843
-116.29502418792364	34.788	0.0735
-116.29723207842966	34.69930807788113	0.0768
-116.26960440695646	34.595420661510786	0.0837
-116.20167058391117	34.42970527408015	0.072
-116.22786385609368	33.88837684177059	0.0723
-117.44896199712302	36.98103837700823	0.078
-116.29135162255484	34.65002014863518	0.0786
-114.95467645936672	36.066824224303886	0.08399999999999999
-116.14098380427382	34.36071658671768	0.072
-116.33554253659216	34.67968100699239	0.07769999999999999
-116.3621861914056	34.84789703033621	0.08220000000000001
-116.36607946393276	34.705659285696406	0.087
-117.2340727980562	34.01244756166111	0.0744
-116.23486706107416	34.61096523168643	0.0756
-116.34541032547904	34.67254723364115	0.087
-116.35641644987756	34.667078545194954	0.081
-120.075	36.19077037131884	0.072
-117.9724145851806	33.085	0.078
-116.36402278363146	34.81215833992636	0.0744
-116.36870274295946	34.80083724020215	0.0885
-116.26017914894427	34.80027240859663	0.08639999999999999
-117.65261110099618	36.07102739542885	0.0813
-116.333787525295	34.66959902499922	0.0939
-116.28701658807358	36.73	0.0897
-116.26983619180494	34.59	0.09720000000000001
-116.194	34.42722912699438	0.102
-116.135	34.36152176542383	0.07709999999999999
-114.94718993130653	32.08955780003559	0.0729
-114.952	32.094977320665684	0.08009999999999999
-116.52242905966116	32.156945441949965	0.0867
-116.35582269403612	33.35954480002081	0.0723
-116.25489240467242	34.43821583908748	0.0747
-116.22217819035998	34.44633295345651	0.0729
-120.553	36.00018593197237	0.0729
-116.33472006815114	34.669	0.09179999999999999
-116.29539701073796	34.58123394767506	0.0735
-116.25896721136638	34.43379384203632	0.0756
-115.25746687549255	32.5077723802001	0.0732
-116.25690323155266	34.439	0.0807
-120.037	36.093201938600025	0.0798
-115.4516260017999	32.48284011836856	0.0756
-115.45551383842194	32.47526316001472	0.0792
-118.70282216252046	33.28592199132079	0.078
-116.15582549614636	32.62469464230099	0.07379999999999999
-116.1510438517702	34.3977271148348	0.0726
-115.74762084334876	32.01002745870099	0.07529999999999999
-116.3025156113869	34.687131906668434	0.0837
-116.28245588851928	34.784	0.0732
-116.7651425894606	34.29190533090046	0.10049999999999999
-116.4625050874425	34.36286824902476	0.0804
-116.30805154299834	34.538	0.081
-118.54825926206472	36.97200572148727	0.1017
-116.38519668606794	34.85622718017514	0.0882
-118.207	32.588868770397355	0.0861
-116.25993165530248	34.574996144173475	0.08879999999999999
-116.42091248057964	34.91147865580881	0.0735
-118.175	32.61387568898062	0.08009999999999999
-116.765468321366	34.32990187590332	0.0879
-116.44048927253604	34.249	0.0792
-116.77057986891822	34.32458848084303	0.0792
-116.44318013519715	34.24595458328078	0.0891
-116.32085112952932	34.84611622852533	0.1026
-118.20402574092589	32.568036099222695	0.0945
-116.28780369653272	34.664901262375416	0.072
-116.07539787716358	34.3008951140082	0.072
-116.07344597408128	34.29798061850154	0.08249999999999999
-116.43608914015591	34.85160736319884	0.0852
-118.0146335087609	35.749395689043574	0.0999
-118.18690892361982	32.60832043427544	0.0735
-115.60554215004476	33.1770864378506	0.0726
-118.93493105330832	34.02546926832723	0.07709999999999999
-116.29214101439622	34.66556291475502	0.072
-116.30872342085578	34.70908602510405	0.0729
-116.26691204304092	34.7988921569448	0.0741
-118.006	35.749108870669744	0.108
-116.80053268228932	33.340360077283485	0.0804
-118.008	35.747078561987465	0.07379999999999999
-116.76798097055864	34.32209836171594	0.08549999999999999
-116.77169786875172	33.70312455644908	0.0837
-116.768723675479	33.70505415575726	0.07379999999999999
-116.7694474193127	33.69941907865325	0.0879
-116.44790876494888	34.38973844236708	0.1065
-116.28813233325354	34.60664084482609	0.093
-116.8508705379526	34.35483425460864	0.072
-116.34142536991406	34.8707612072063	0.072
-116.25667086327212	34.503	0.081
-116.23530218498254	34.491	0.0726
-116.40450262309574	34.85809114555567	0.0774
-116.76749470743466	34.321326074734245	0.0786
-116.40259577659788	34.851000559336306	0.0726
-116.13217659479515	34.36021170169602	0.10439999999999999
-116.17721896147852	32.61643565694702	0.081
-116.31226103104127	34.00548287778776	0.0807
-115.95837260361974	34.46354671387364	0.0735
-120.8780233794867	35.06821007942728	0.08639999999999999
-116.26990756015502	34.48113339890905	0.0726
-116.28601662870992	34.782427422392544	0.07379999999999999
-121.5014545446327	34.68619586629844	0.1074
-120.944	35.155	0.0726
-116.93516463649928	34.10280958321863	0.0795
-116.13520986357705	34.364389207418	0.07709999999999999
-115.96547416864802	33.14941668560613	0.0783
-116.26334271927796	34.49724748596974	0.075
-116.17028566795352	34.415	0.08220000000000001
-116.09079678946254	32.67236499761554	0.09209999999999999
-116.33977318310328	34.836931509620406	0.0909
-116.32883400129424	34.843524345601146	0.08399999999999999
-116.1296245775549	34.363489229069465	0.0852
-116.26925662181056	34.57581496547889	0.0783
-118.017	35.750074714460304	0.078
-116.35456970109928	34.850647612647	0.0729
-116.3027412388336	34.601	0.0831
-116.27374290573866	34.58641574679756	0.07709999999999999
-117.0063452633974	34.103644257084014	0.0846
-118.30564011655484	36.997	0.0783
-116.28561687206717	34.793165156689234	0.0906
-116.16885763513348	34.42047552632933	0.0831
-115.41431552247636	32.082246082534525	0.0726
-115.96680172234149	34.89817206124673	0.0726
-116.13710741366708	34.37245194067258	0.0756
-116.27270386910098	34.617351604166736	0.0786
-120.719	34.962	0.0789
-116.28822099457182	33.238	0.075
-116.4162651017054	34.18851470741095	0.08249999999999999
-116.42144046073966	34.191252388192915	0.0723
-116.08802098717746	33.22591892248137	0.08249999999999999
-116.3909424772707	36.883	0.075
-116.2871404147744	34.783	0.0732
-120.74853784745306	34.30359605328908	0.0756
-116.36889206715996	34.80664079916493	0.1308
-116.36947365260008	34.795504115121375	0.0849
-116.36883569089495	34.79842016529446	0.0909
-116.36620475557493	34.8035487812606	0.09809999999999999
-116.37475146397688	34.804029862854826	0.0798
-116.47435980060168	32.11797973118047	0.0783
-116.27510933444243	34.800797141043525	0.0804
-115.9624480990252	34.896	0.0726
-116.29597519699176	34.702466299696646	0.0789
-116.30308404216554	34.80153604100537	0.072
-117.88611910603272	36.08061903053715	0.0813
-120.392	36.484288004688885	0.075
-116.7676705699099	34.32049875317791	0.0831
-117.48417738857484	33.73466114494775	0.0813
-116.3894321928404	33.340302410724654	0.0792
-117.88883407518908	36.07903134696116	0.08399999999999999
-115.81339391110414	32.25555305363779	0.09839999999999999
-117.63172085322012	35.663171339801146	0.0795
-117.63190717390572	35.664054718573546	0.08220000000000001
-117.62352219171132	35.66429410579993	0.0885
-117.24911378974336	34.04667897148904	0.1311
-115.96644258024442	34.57267215427758	0.09509999999999999
